Iterations, StdDeviation
4016,305341.0751039245
4017,301148.8450989318
4018,298669.2238242336
4019,305527.6257067457
4020,301391.5765702197
4021,303279.1895229631
4022,307334.15798119066
4023,297845.85247478075
4024,306704.2051848223
4025,300062.0242885227
4026,301563.048958259
4027,304279.3799767532
4028,306330.222768594
4029,304932.15637553844
4030,300925.0390487011
4031,306268.1832543023
4032,298952.7108272965
4033,298589.9196226455
4034,301022.45082082914
4035,306403.2047279057
4036,301871.2636766766
4037,297394.5625060562
4038,308121.67625658866
4039,308831.65446056554
4040,302835.8037411203
4041,304882.05620478047
4042,303109.95184837095
4043,303936.5336671882
4044,304608.3956456728
4045,301414.25635479897
4046,302754.8573643121
4047,302593.53974313836
4048,306510.135987216
4049,304730.2028630934
4050,306561.94346753426
4051,302983.5341368315
4052,298394.1596715484
4053,307803.1817760672
4054,309245.93469591235
4055,300738.0957881676
4056,302261.78539563774
4057,307683.7094647861
4058,308515.59305689787
4059,309516.70054707554
4060,299024.34290900157
4061,302342.7953435682
4062,304961.88364467106
4063,302315.5517589831
4064,303511.00073094154
4065,304289.4145341672
4066,305823.68324420933
4067,303201.12196180073
4068,302284.0271916923
4069,304714.69185375865
4070,301319.28158644104
4071,304386.4261089091
4072,306388.8813533712
4073,302472.00268204464
4074,301823.7727884424
4075,302061.1567442942
4076,299189.7990299808
4077,306297.70432589384
4078,302509.83140720543
4079,300939.5588074052
4080,301040.2180393122
4081,310005.7689970069
4082,300536.8914872658
4083,299941.58378111286
4084,300314.146056628
4085,310306.9428775656
4086,302311.26740702824
4087,304518.57007273525
4088,302992.74420013867
4089,304524.11552159494
4090,302723.94690935523
4091,302471.9663738039
4092,305021.9334476503
4093,306062.5503528702
4094,303545.20091005205
4095,304727.72302973503
4096,305846.75760469714
4097,302437.7838057791
4098,305444.65003974776
4099,305117.30162271933
4100,303355.1034999963
4101,300040.50833238044
4102,301918.5250772806
4103,300914.0966464033
4104,304424.895699114
4105,305034.4231229028
4106,307013.17386054056
4107,302602.70145287906
4108,305400.4136982879
4109,305409.1150070459
4110,303227.6676834944
4111,302114.6471233709
4112,306624.0149824646
4113,301035.48751248803
4114,302716.94911947125
4115,306252.8668100895
4116,301548.31413732504
4117,299762.8834745607
4118,305027.9320773206
4119,301869.11842286476
4120,308344.5157675656
4121,302501.30343449843
4122,304143.8384283362
4123,303474.25705499033
4124,298926.0698076635
4125,306628.14081883634
4126,301160.1145110317
4127,302006.3006765976
4128,302633.0253150162
4129,300024.29491205845
4130,302029.20272432314
4131,304010.22155552096
4132,300713.3002965605
4133,304163.07699400495
4134,306486.79195939854
4135,300381.90940787893
4136,299114.41146659816
4137,301063.12142636697
4138,304390.61381630425
4139,301374.88786133326
4140,304774.1042137432
4141,304990.83352778055
4142,308597.84186803404
4143,302197.2349867129
4144,305221.90451492486
4145,305414.05461271515
4146,303934.9478181667
4147,305143.6062543293
4148,305788.29815793847
4149,302332.1687688652
4150,304488.7524494641
4151,305223.29092238157
4152,303244.9769800147
4153,303822.4246489203
4154,306669.8841755161
4155,303691.7248316632
4156,306001.54814581637
4157,301679.5103735798
4158,307475.28545167757
4159,303960.00479912414
4160,304426.8531767446
4161,302756.27799541276
4162,305468.7123030335
4163,299541.4931230208
4164,303106.6730960353
4165,302142.77738590026
4166,299791.6817593497
4167,302362.8472211355
4168,304132.49775713915
4169,303468.671795727
4170,308578.08857351646
4171,304372.95404952916
4172,303183.82296757057
4173,306663.01590524014
4174,302017.779887773
4175,305515.9326255855
4176,303061.4296425218
4177,306761.33000301436
4178,300865.2540135697
4179,306758.3587506798
4180,304313.7247566598
4181,299921.09722787346
4182,304537.0709204704
4183,303252.03071188484
4184,303538.1029462292
4185,301759.3245060837
4186,302848.5652823719
4187,309884.47124685405
4188,304643.5433034485
4189,302628.08139523584
4190,304226.2931193318
4191,301529.83331289317
4192,303639.1089411136
4193,303141.4695017284
4194,302462.37187222927
4195,307612.4549367693
4196,304420.02626983245
4197,302047.77924369846
4198,304646.7423339556
4199,296795.73113635636
4200,302211.82279982953
4201,296939.430224897
4202,305529.45609726215
4203,300580.34851660114
4204,308110.03721583565
4205,301860.4654866486
4206,310783.9877243124
4207,299892.8562148786
4208,305990.1403121174
4209,300131.6800889325
4210,301664.11601037125
4211,307151.9672309546
4212,306434.8909651381
4213,304620.5989439295
4214,304839.8011322694
4215,301004.23979119875
4216,302585.9342708516
4217,305792.8451436445
4218,303370.03239706013
4219,302371.5290225364
4220,298556.9620505174
4221,298804.95546781714
4222,304109.3676186745
4223,304645.41802244144
4224,302669.64253522066
4225,300448.105966675
4226,306825.4720517423
4227,299797.9253975749
4228,305955.4840950499
4229,302303.68212994473
4230,305496.951609775
4231,309682.46797340433
4232,301934.80580663617
4233,307061.36552323046
4234,306225.4922272704
4235,302899.7442110059
4236,304401.5085274044
4237,300801.10209501645
4238,302897.1158592344
4239,303481.02599944297
4240,302847.54162377096
4241,301220.6196829189
4242,306249.8236823278
4243,301784.5919405398
4244,309263.2131424436
4245,304711.4840305271
4246,303354.0571940332
4247,305876.34268713766
4248,300670.38057592855
4249,305329.64244552073
4250,303811.2770015086
4251,302419.4958629119
4252,302425.93523372314
4253,308033.64514392224
4254,304342.39215151663
4255,307993.84452602477
4256,304438.5056373677
4257,306510.0527430688
4258,302542.69481612835
4259,301807.193277823
4260,301280.84824155853
4261,303030.9173696786
4262,305939.5572174415
4263,304248.70717386046
4264,305539.9544626896
4265,302312.13471744553
4266,300042.33943405206
4267,303683.6916073059
4268,302969.9977592377
4269,306749.2837564993
4270,305922.4738700197
4271,300015.9379221156
4272,303603.97223911097
4273,306744.50414330425
4274,299900.03503047145
4275,306141.9597926533
4276,307469.0374180954
4277,306781.6339416469
4278,302282.44917543133
4279,302124.11204921844
4280,300909.70425062627
4281,302909.9321783661
4282,303833.8101192686
4283,301823.4756667813
4284,306628.73560630507
4285,303617.1237114471
4286,304201.7540376632
4287,302772.89964375255
4288,303415.2930459472
4289,301597.34970856
4290,302779.2373123383
4291,303424.38501151884
4292,300864.53391868365
4293,303213.5730215671
4294,304247.921895752
4295,297299.96661586495
4296,307912.27372903103
4297,307500.4735597288
4298,303723.5947678429
4299,303336.1068826498
4300,297413.1751501537
4301,303986.20379830466
4302,306570.84908587084
4303,303527.09639028006
4304,302599.0946314808
4305,309262.02139488066
4306,304546.670934667
4307,299006.9866391797
4308,303447.9781437934
4309,303530.94666521467
4310,301432.87362475053
4311,302595.38103365805
4312,308408.73650971346
4313,301778.1521132362
4314,303992.5569398059
4315,304058.3233037154
4316,304216.789979595
4317,302569.7455888627
4318,302790.3855811825
4319,304303.9680745457
4320,304299.756704565
4321,303400.4211541027
4322,303319.4641630071
4323,300661.9584281283
4324,307117.4114735918
4325,297468.24538420356
4326,302432.53747017717
4327,306073.9658342305
4328,306331.8796486216
4329,302716.61206419894
4330,302988.42835096293
4331,303193.3734600601
4332,304318.8316362567
4333,300714.9124551092
4334,306916.99550636736
4335,300670.17583758436
4336,305512.532891541
4337,307466.12717507215
4338,306611.31775295263
4339,304919.0884306508
4340,300731.9241981287
4341,302424.03951664217
4342,302472.0131947306
4343,303528.4954358157
4344,306209.2585261196
4345,300839.0627408468
4346,301461.8280140047
4347,302520.9455771474
4348,304835.11533604434
4349,301897.8793534131
4350,301248.83856310515
4351,305088.86498728313
4352,302538.0385998957
4353,306738.76318861224
4354,306196.18888715975
4355,305860.11602646025
4356,307767.8465151663
4357,301340.51649561577
4358,303013.4516289804
4359,306315.7067661133
4360,302593.42931907275
4361,304885.2448791723
4362,304864.4993293693
4363,304263.00649246323
4364,302282.71175967704
4365,303996.1004519267
4366,307135.35713326634
4367,306753.4524898399
4368,305016.68232982943
4369,302494.87924174976
4370,301981.79221356864
4371,303712.3421849562
4372,305121.51509349677
4373,302865.8682940403
4374,309643.643239083
4375,304007.32582222717
4376,304923.13713025855
4377,303210.6867575273
4378,304290.51946002967
4379,303072.4337702544
4380,303180.2072803015
4381,301783.6901602613
4382,301425.8070845255
4383,306891.7077149792
4384,301392.1438055514
4385,306034.62875288853
4386,303462.2125614233
4387,306139.1793349997
4388,302251.39451235835
4389,306141.53330334823
4390,307569.58139057853
4391,306608.6459340225
4392,307027.3672567345
4393,301134.04856714985
4394,303721.50381794793
4395,304986.3901971245
4396,306331.8579400619
4397,305301.73720514285
4398,301807.6098096193
4399,303645.9192789768
4400,303603.600011575
4401,302874.4681238194
4402,300365.93521489267
4403,308474.1297217335
4404,302744.4950403758
4405,302698.94494329847
4406,304883.12882315234
4407,306895.36822133843
4408,308347.0897933738
4409,308083.2004795971
4410,303955.2041456921
4411,300060.8118481665
4412,303775.22527509957
4413,303409.5206822708
4414,306664.0433638587
4415,300927.4537198238
4416,306115.6357476777
4417,306778.88315415767
4418,307876.36990631453
4419,305125.58191326394
4420,303976.78727659414
4421,303349.7098420331
4422,306758.06288418226
4423,302514.77562368056
4424,305289.2011599879
4425,302287.8432258826
4426,302420.8704350894
4427,305582.0224026596
4428,303514.69982191577
4429,302862.0001705862
4430,306987.9515403243
4431,311275.8924703357
4432,305610.6395946287
4433,303391.16344840237
4434,303604.4494251021
4435,302128.3509400587
4436,303885.9532324031
4437,301695.28450693435
4438,303634.144027608
4439,298501.9776532577
4440,304704.63111066155
4441,300914.74590304296
4442,307483.4909457929
4443,304697.4546701284
4444,305848.8358747809
4445,308584.9307926708
4446,305848.7547378217
4447,305416.20601155475
4448,296644.6970892515
4449,303209.75563012523
4450,306558.03915711463
4451,301399.7445894639
4452,302412.62529232237
4453,309681.25260686094
4454,302971.89374397
4455,306633.693334738
4456,306280.7971179964
4457,306484.33974431636
4458,302785.9054016987
4459,300738.28928363376
4460,301613.7972016692
4461,308379.14035294857
4462,307003.69158637355
4463,301997.05763517815
4464,300522.9660580971
4465,304749.23093826894
4466,302895.42343238083
4467,302555.10803656233
4468,302257.3702504005
4469,298520.52552578395
4470,306970.7365970499
4471,305599.45514948835
4472,302909.941186682
4473,305632.7460663242
4474,299652.53524268675
4475,297213.68078936526
4476,303416.6278338914
4477,303192.59738074726
4478,301949.58970673237
4479,304841.3687957309
4480,301181.6369271502
4481,305770.63501350634
4482,302950.40796674625
4483,306401.0876834188
4484,301190.8993707902
4485,301865.0314354623
4486,298524.3663795073
4487,304259.1867389612
4488,301175.58901375247
4489,303058.0656454691
4490,300411.8119823275
4491,307599.90378847957
4492,301437.2528620739
4493,302246.0040288733
4494,310562.3239099025
4495,304817.3521442108
4496,306095.6746652059
4497,303993.7216768089
4498,304236.1928029297
4499,302628.9511095493
4500,305961.5892769222
4501,301625.2019633202
4502,302818.5580278957
4503,304383.2876628112
4504,304484.20072044694
4505,300210.0742406042
4506,307070.3657260909
4507,303918.23398163373
4508,304330.7164146774
4509,301783.34663060535
4510,299317.2214980813
4511,305409.27630319697
4512,304573.5957644763
4513,302521.0645559806
4514,305346.03869959386
4515,302994.00334262184
4516,308055.75409593765
4517,304371.1744014329
4518,300967.23343801487
4519,306628.1645816344
4520,304533.708849251
4521,299838.1843984372
4522,301384.0004779224
4523,306818.06048997893
4524,305421.2899070586
4525,303273.20507969096
4526,301129.0836840775
4527,297643.9795682885
4528,303030.18178338994
4529,305460.13902853394
4530,307732.19045518973
4531,308649.1410422063
4532,306392.83397337346
4533,306110.37495151046
4534,305060.2881466871
4535,305468.1252750014
4536,305131.69927845255
4537,303409.0126068399
4538,304135.1949679337
4539,306343.8881104994
4540,301790.8296174887
4541,303319.42267619725
4542,301574.12453476764
4543,302219.94790859387
4544,304782.6556727285
4545,303114.9093235598
4546,304516.1451654624
4547,301481.38455445616
4548,302300.4906913249
4549,304737.5469419828
4550,305958.14633185626
4551,300647.9093551197
4552,304402.1008886289
4553,304975.2752731664
4554,302503.12773685076
4555,301524.7615651333
4556,302722.0471049162
4557,303292.06663222605
4558,305906.767486685
4559,303319.9966802433
4560,304929.06435360457
4561,301218.0516805228
4562,302643.94280646514
4563,305910.0728433273
4564,305278.72802765184
4565,305919.21222359856
4566,300640.08441824705
4567,306623.97320158756
4568,300755.4524955344
4569,300564.8329188499
4570,299267.5550934787
4571,303420.38043542637
4572,306657.658795999
4573,305742.96833358734
4574,301082.00347494293
4575,305391.0131824887
4576,307387.5006176611
4577,305676.3446729919
4578,302754.81409379275
4579,305534.18513223995
4580,303537.7486899018
4581,311047.0612841494
4582,302991.08305028937
4583,302031.62484572217
4584,305584.2537359467
4585,299957.63923676865
4586,305001.15832451225
4587,301286.1710198909
4588,301173.85135860805
4589,303492.93160709075
4590,305713.6793633659
4591,300823.59692988853
4592,308600.78327475337
4593,302061.5329108646
4594,304112.50153363176
4595,306430.8042587086
4596,302877.72519492515
4597,301205.7696389794
4598,304128.33291791944
4599,303814.7369722936
4600,303648.16843524337
4601,308702.51512987557
4602,306761.21873050055
4603,301877.55999186845
4604,303052.46402026195
4605,303034.36749256036
4606,304517.3561518667
4607,305423.4082297449
4608,305494.6426011553
4609,300500.10529513395
4610,306431.75599513255
4611,302312.74055073695
4612,304185.0285145558
4613,300950.5573428782
4614,304544.3868066023
4615,303731.6074455023
4616,305440.7008302672
4617,303633.45790183864
4618,307670.4997234034
4619,302356.8060635339
4620,301509.5847279145
4621,305827.50428396487
4622,303364.988235851
4623,308052.92037210154
4624,303297.12403024
4625,302063.10827929556
4626,302363.69642763084
4627,309105.70777292934
4628,301723.5747231034
4629,307105.1803871119
4630,302448.71070149186
4631,308901.93590982386
4632,305325.6046097565
4633,308654.77446696395
4634,303537.659081826
4635,303724.5739930052
4636,305359.079958216
4637,305983.46772282454
4638,307160.7838347204
4639,300891.2952538206
4640,302946.15086389263
4641,304140.34693235054
4642,308147.4346266197
4643,305424.4224674547
4644,305641.30793255556
4645,306414.6633866185
4646,304136.72979693604
4647,304337.50146865146
4648,301543.1956559918
4649,308281.24302481685
4650,304771.040088341
4651,302225.3927448487
4652,306057.52794062183
4653,296430.237526388
4654,301486.6451494111
4655,305619.16423769476
4656,301765.2908600589
4657,305860.10072747787
4658,304404.46353574743
4659,301065.32840586733
4660,306316.3181938544
4661,299484.47658906673
4662,307050.57466955594
4663,304212.6823003219
4664,307006.3148777973
4665,297700.7290411618
4666,297297.8653960824
4667,306081.7672079302
4668,309971.9699510694
4669,302460.9411492722
4670,300891.64005826635
4671,302268.27174854523
4672,303227.86064907425
4673,298670.22045977594
4674,307061.58512147726
4675,301842.5246188715
4676,303694.8443237258
4677,305181.64708472084
4678,302578.8700427538
4679,310334.52930734435
4680,301605.483971017
4681,302315.2414401568
4682,299412.0785752537
4683,298789.191897545
4684,302427.63198430854
4685,301837.2821630866
4686,309030.5451910349
4687,303517.65662197705
4688,306789.34244922304
4689,307718.03024124383
4690,300920.13921031123
4691,301854.03784859023
4692,303544.6701069061
4693,301677.7492982599
4694,305894.4792983579
4695,305778.34110478684
4696,302166.2456204711
4697,304039.4330123468
4698,303788.02856713324
4699,301936.31434792426
4700,302725.3667456275
4701,303443.7306273323
4702,306864.0789821968
4703,304927.2521621887
4704,303885.01179133856
4705,307545.64801490924
4706,304221.48150397534
4707,306315.1695658717
4708,302906.1976850822
4709,304059.6541719313
4710,304491.21729437297
4711,304650.58631913876
4712,306147.32250196714
4713,301380.6145641143
4714,301972.13990669756
4715,300701.0739738804
4716,306300.98035569163
4717,303886.17541196995
4718,307084.52568273275
4719,304401.3610204738
4720,300796.44917242625
4721,303381.4651078384
4722,304997.1172235297
4723,302142.4641770119
4724,302705.9014315888
4725,301931.06763371185
4726,307691.4361419165
4727,302733.2735260567
4728,302877.17309908697
4729,303490.22127991624
4730,302712.55689946725
4731,305988.11447237205
4732,300037.20625705743
4733,302536.48176279734
4734,305817.2195479454
4735,301489.9570820799
4736,306468.69242532435
4737,301531.97893038625
4738,304207.40772843186
4739,303052.9755505569
4740,304038.147822363
4741,303947.85801317374
4742,304515.27966151084
4743,307667.12294487323
4744,299584.725682329
4745,303573.8139291439
4746,302005.0742207392
4747,307262.4817967489
4748,301062.9062388722
4749,301757.5856624634
4750,303824.6756215541
4751,302044.9724903234
4752,302014.90207013744
4753,304615.5019442346
4754,301783.2684810899
4755,300671.16273262736
4756,302950.76804218773
4757,304507.4949641553
4758,302248.2833999239
4759,303440.82433185395
4760,306884.04141434474
4761,306268.6520243884
4762,302093.362908086
4763,303574.2034648763
4764,301049.58562164515
4765,296867.88170656207
4766,304126.9223007855
4767,308215.5123300827
4768,303289.69239157723
4769,306172.0110774761
4770,303600.42164395715
4771,303168.3234588083
4772,303758.2615335628
4773,303387.3629400847
4774,300628.4245669158
4775,306642.87524261884
4776,304822.7957670485
4777,302711.9456274971
4778,302629.2826885392
4779,307161.5990516326
4780,304692.8328402939
4781,303063.22841774725
4782,302714.13359578146
4783,307868.3631642642
4784,305551.3480050594
4785,305157.30965044047
4786,305538.35178640985
4787,300908.3175229385
4788,304648.7473104698
4789,306116.3779316237
4790,307507.95450234663
4791,308566.6855575261
4792,310245.76199652936
4793,307847.75593891105
4794,300969.2921672711
4795,305393.24727693456
4796,305258.7506568761
4797,301394.41863210354
4798,299840.73983844253
4799,305679.2021619235
4800,307391.94736865576
4801,306501.6562420224
4802,298849.71329434536
4803,307575.8566170392
4804,301846.33390989376
4805,301257.0971328855
4806,303075.2728035773
4807,305284.06428316253
4808,302778.75958746264
4809,304480.16907694016
4810,303698.7011047918
4811,304584.8048491968
4812,308272.9175293143
4813,301823.8482458664
4814,306995.53511989326
4815,304063.9764497202
4816,304794.7829583207
4817,305556.2186075549
4818,303240.98516845255
4819,302922.4260585487
4820,301265.1124140662
4821,307776.9005141529
4822,303211.52222509345
4823,304141.4766872697
4824,303863.3453371742
4825,303889.1921805422
4826,304044.7723453155
4827,301643.84570953774
4828,307414.4579758989
4829,308404.9730289856
4830,303973.0086432792
4831,306736.4672583207
4832,304328.9395121943
4833,305376.20926365495
4834,304732.1071597457
4835,300291.3997182858
4836,305858.9726353489
4837,305881.15114116855
4838,304830.29156216665
4839,304919.60911161033
4840,302528.5595698537
4841,301987.5609565314
4842,304658.2661676775
4843,300137.865835931
4844,302533.261592726
4845,301034.2067417748
4846,305647.5852434675
4847,300865.44368619187
4848,306213.03007871326
4849,312368.97444834444
4850,303289.68181588355
4851,302245.7613272405
4852,305264.7661015529
4853,307334.87516714167
4854,302942.47813976335
4855,305955.9861338823
4856,303954.338568697
4857,301804.1312773853
4858,302641.27023098397
4859,301670.914120809
4860,303779.7657176203
4861,305371.9009977929
4862,305572.40065039985
4863,305887.70381508506
4864,304129.8548458082
4865,304707.1977277109
4866,301192.5494800587
4867,302877.68437109794
4868,302330.02028406976
4869,303771.4083704753
4870,303639.5467626347
4871,303242.96306228125
4872,304702.37665488775
4873,305250.15067034616
4874,308247.1659245192
4875,302154.33544359554
4876,307651.0695949506
4877,304956.29014249734
4878,305005.9908987078
4879,306400.2824959724
4880,306818.2382769276
4881,302361.2648754803
4882,304730.8368808145
4883,302926.4325335083
4884,301117.6694695051
4885,304109.2008874003
4886,303893.68873515114
4887,303936.5659836737
4888,300590.33631893154
4889,304791.81603398133
4890,301038.9794386402
4891,309815.0569418197
4892,307221.83379306906
4893,305833.24873936607
4894,306207.95359741576
4895,305648.23350232904
4896,305731.2328756126
4897,304313.32938345947
4898,307392.70108469616
4899,303404.1286548095
4900,305982.3277951362
4901,304611.3883556419
4902,308625.0847311284
4903,299160.41394042637
4904,300793.7095332753
4905,308848.2246152447
4906,305894.99461889185
4907,308976.02322608593
4908,305755.38903220295
4909,303830.6895356298
4910,304448.2201189453
4911,307290.2142392286
4912,302602.5148534208
4913,304935.6307054395
4914,304026.9794261058
4915,301399.43712427607
4916,305138.4330986938
4917,306922.651475881
4918,302781.8076115183
4919,303075.4480781178
4920,307067.59787597
4921,302386.2822813411
4922,299898.7766452166
4923,302111.7088339464
4924,300423.9726765308
4925,303285.45916696714
4926,303208.0852299684
4927,303883.39348071703
4928,302318.68468062417
4929,303646.87942285667
4930,304507.70700797666
4931,302732.44176691206
4932,305982.63744913886
4933,308719.01803840353
4934,304120.93470153783
4935,303374.93979534466
4936,305489.17142949044
4937,305819.57140855026
4938,305440.95127037796
4939,305390.5883861993
4940,305930.34947189456
4941,301003.1724845909
4942,304281.0668274996
4943,303671.76491044724
4944,301317.3798886541
4945,305908.68026447936
4946,305173.334699224
4947,306139.290248602
4948,300300.2185914061
4949,302741.2301735262
4950,305789.50832057785
4951,303937.5092997291
4952,303841.5070102177
4953,306248.2112937491
4954,303245.183872503
4955,299607.64164306805
4956,305031.09683617833
4957,306558.37306058477
4958,303454.60630787956
4959,306993.0002186977
4960,300866.8931684703
4961,307343.70879954874
4962,300991.54694514244
4963,302769.17904472165
4964,305162.05594234506
4965,303138.6517916154
4966,304351.03659885575
4967,303147.9487327828
4968,304660.2082253581
4969,301446.42356990685
4970,300491.0173244032
4971,306810.0717362612
4972,309405.6593384315
4973,305581.96816663566
4974,306170.1513639559
4975,302460.36696126836
4976,306247.95294299925
4977,301841.2255884846
4978,303046.943487139
4979,300954.1384790672
4980,304066.49969528965
4981,305752.4057055499
4982,304859.98695189913
4983,305345.4246369057
4984,301551.56436108856
4985,308393.9965687181
4986,300898.3182691916
4987,307082.8022351525
4988,306925.775194915
4989,304907.23279695644
4990,301069.9259277642
4991,303270.890352374
4992,304271.85768222023
4993,304529.3499578803
4994,302708.32979955163
4995,299599.39251359185
4996,306209.52319943364
4997,304649.97017677245
4998,302486.55899771146
4999,304133.6267290481
5000,307209.70432784763
